x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.126338149915994,0.897089244308204,0.821914572925753,0.278096763016213,0.658781710467018,0.682638121229279,0.0903290189081638,0.793573183657968,0.563411857831155,0.0915940799963647,11.9062205161478
0.592581550495834,0.134205610988244,0.538512995126311,0.889181056034095,0.895493789086001,0.711370409399124,0.271996525878086,0.863741214122563,0.067652820392431,0.857756139444596,16.0487222200228
0.468693710739886,0.546680886425702,0.0428675483080716,0.891726723148424,0.728594956157868,0.601507333713003,0.485803338812153,0.483627546225588,0.692613281470866,0.878474976140651,23.3512916755343
0.648722110001538,0.082841563057816,0.338120380495237,0.279198947660438,0.0654237806018032,0.967879555646302,0.623540741070998,0.780335094495754,0.635845766783656,0.0535127984018793,5.87645981570215
0.99754466023239,0.669514939344841,0.204236482084784,0.607446757752319,0.600559507636484,0.940870984443666,0.702434570692115,0.34426326079859,0.0031197683427296,0.753646540630992,17.4163234833051
0.104972096184495,0.333053951229214,0.647425166016311,0.709357361940052,0.369307112966037,0.743481808515145,0.508276573966322,0.59028319166747,0.0963504293692183,0.0433167154070262,10.459880822
0.783984155111011,0.845425287691277,0.212711435326541,0.121169088203732,0.813856170935057,0.498756529413805,0.507388980013176,0.244085459328276,0.855751253630908,0.296756286708814,14.86490062499
0.950274690042779,0.956068737887793,0.592040132869044,0.360037523405635,0.95396787974843,0.808500682890532,0.901404078794039,0.774205034778967,0.353102060117084,0.463349525924621,12.171566537486
0.76697520510456,0.273996452166232,0.229884051538511,0.387736811858541,0.915747329805919,0.133015637549808,0.163929933720252,0.396557470875922,0.563825178091374,0.140134473596731,17.6215448701751
0.140204552593689,0.464117809074027,0.212887922118625,0.702631788491884,0.986271403028227,0.932580875217119,0.0232982102370118,0.102090864233228,0.54728740606161,0.927843057068028,15.0262303890451
0.496176531653892,0.922599407127732,0.902296501189074,0.0769378217116319,0.820910796248566,0.136386340282947,0.297052711550391,0.662020574245141,0.311060315768947,0.832079031698424,19.1209187710233
0.0835177835737164,0.393360542690698,0.281134935859855,0.594245793901907,0.392652608312818,0.501420769957225,0.189761311092824,0.767092388767538,0.346969331695458,0.0298088102205211,11.0653524853802
0.057638008160898,0.240679201958859,0.703681474715397,0.635182929373156,0.537485131886202,0.576892151165961,0.903170637298182,0.305941236975123,0.422915880666793,0.730264739303446,9.61478273802788
0.114411977146382,0.97037093084547,0.121463138172744,0.442693931852163,0.595158996664723,0.562786593465783,0.0190737228884999,0.755300247053453,0.183642861708916,0.84867979140223,11.9961987386415
0.762904687263748,0.482012256859339,0.943787058569441,0.774460782477274,0.185204454507959,0.743720333963568,0.417176957106492,0.752385927306578,0.246102295640414,0.586451044908364,22.0361612749347
0.583833167465365,0.340444550695933,0.845063730339767,0.59703787942348,0.941633216324643,0.719516483768708,0.103889737069581,0.0178526728455566,0.757101141791116,0.480857306970483,18.4967411631536
0.224808053864354,0.0565662572757728,0.0875880096777314,0.846952111191804,0.834179777147756,0.0201788963796987,0.0875602422951628,0.68967853223199,0.992163043001705,0.296649260748329,16.5641941048825
0.528487721581126,0.114659759941199,0.99098801542795,0.287752136422263,0.580477601983696,0.305491235411142,0.774093059537488,0.510785066874415,0.006200920559047,0.323081591940271,15.0157522924751
0.0702266672323986,0.257430687141007,0.00505962176366235,0.0151568749023501,0.283859795724009,0.91784299675325,0.693579807340535,0.0760192328775346,0.488313158156423,0.681720756851537,7.44543763273056
0.600059702200829,0.226640613336731,0.731319496112717,0.462523682849138,0.459576169601543,0.0486930413285021,0.290455009855902,0.263958409490054,0.96650625112618,0.415217038107854,13.0960835790202
0.77760645835139,0.283298345115804,0.0712478980587907,0.78699008463579,0.463879615176441,0.175143075449193,0.846087904843988,0.127296480612666,0.953563655250139,0.206549291779881,20.9999518136427
0.741268517854919,0.893309110052257,0.149293847649659,0.242001741715242,0.30647063402144,0.537633307170503,0.267408409218166,0.747744025138147,0.552627681650367,0.145751149427553,14.8308149594704
0.448287373047389,0.258254113900069,0.712644307108746,0.753374402819521,0.735320125644868,0.723850889998453,0.234484125216139,0.642986781113545,0.795425677158736,0.0758063928400647,15.757201563285
0.726014709269166,0.50505897530938,0.576584319252657,0.728861839913032,0.308228034365044,0.240127175170958,0.891597988058719,0.326210536138669,0.922445090702373,0.456242693461534,18.0930693508123
0.413564905620544,0.682122309385362,0.944956242094039,0.922992839925688,0.867928017365729,0.422050153702044,0.717979339584238,0.427570074896228,0.119103576782882,0.809789176986038,26.5282699823988
0.349172191077185,0.378801476065722,0.972920364926783,0.425518642977234,0.0328815935721811,0.830413283275071,0.689095269117759,0.0583253097856243,0.264848197639186,0.851256684831171,13.834860616424
0.0468935689532416,0.241239121705582,0.501301690587146,0.849137831677016,0.619010602500991,0.42454731939932,0.903447568394115,0.797806881786745,0.197763066086397,0.251927770732885,11.7181054174173
0.514021049140492,0.976765544381171,0.870064112793204,0.0119439363507423,0.862903443831695,0.774531132489101,0.428758934472864,0.664326871667133,0.211439404685851,0.314788196076357,15.4537603357494
0.836337648061183,0.820545528042257,0.769294011120054,0.231521272154413,0.697221433440508,0.663164203442439,0.9255999070419,0.521056037051849,0.0822136271936385,0.643999846103601,16.3797292251077
0.599828838044738,0.746078249007947,0.942296516835293,0.556314960484466,0.80265733944314,0.244084775271845,0.359579555541179,0.496096353394933,0.192435596648705,0.783205576656201,22.0553747485344
0.75766132975874,0.664320747755543,0.963317771666524,0.48599273233814,0.591495248393969,0.929571412720152,0.0179033556529096,0.174567041493619,0.647096027072309,0.0381162909413959,20.6659019758722
0.202575127874169,0.0977770516410882,0.224849204119493,0.958177490615793,0.539453959916591,0.448631191032154,0.147806225378952,0.694017984367446,0.024606585974015,0.816751244668092,12.7489007519692
0.569531389411895,0.325183925527424,0.701348587568232,0.73342295823,0.723876608937019,0.382375344490254,0.159997565941885,0.567975037397811,0.203172276076668,0.32543101006314,17.9021273896757
0.0524998512241291,0.944936084548229,0.689707965284984,0.214566560046414,0.39958719662381,0.0838827269812773,0.540950127304753,0.0265965899514492,0.301840948942546,0.293090790345587,5.2687904274993
0.120282061658865,0.220085786706788,0.756226795668767,0.204122952233097,0.358647257173119,0.539608577624804,0.935349384074879,0.903569996101682,0.616563173852992,0.646435157080748,5.05324900066868
0.287691258193853,0.876874084322917,0.549014763568764,0.743886624170441,0.286281321962895,0.0447159605204863,0.353479711654009,0.973118357819765,0.654243570206278,0.507086619387168,14.4454087733977
0.922766950894791,0.413737221950138,0.887857559809428,0.393582881985601,0.658255686205406,0.376411185687504,0.436037749619232,0.367507717192058,0.972757444943478,0.92380573738455,19.7165608610962
0.808886565223543,0.194945575249136,0.796627681655024,0.126573632035072,0.966191965845924,0.0499150676303345,0.229505490565092,0.0989263057939071,0.770934696255935,0.869520836246554,14.1095524578945
0.752931458585181,0.449863908917146,0.230676550471847,0.510452310440701,0.923972739354701,0.954376468889969,0.0929937435064916,0.00512310257300807,0.411522282848955,0.237031351597288,20.6334216309002
0.314109097308039,0.683068253491788,0.671363561570496,0.522925372124399,0.808356923937881,0.805637837109537,0.229064006877379,0.211141327910857,0.72346085815771,0.710338907248885,17.6290278689175
0.269318460549535,0.782844740846857,0.326439085958162,0.896329830143678,0.505282446161211,0.0048393362678679,0.162821748564677,0.269979159876234,0.859910194496603,0.843281089990232,19.1306001473792
0.834755266279624,0.825973568443668,0.63859397071381,0.838798864008579,0.896520369894924,0.256194982737348,0.300365476938981,0.275299609470018,0.556949981385132,0.754508976767424,22.9811218233892
0.815022158626239,0.601341913594245,0.974150466959493,0.138630394623296,0.465220695236982,0.321656371076046,0.723248308460053,0.241034658914673,0.49920654657744,0.376213669166019,19.6314836160228
0.104383193446412,0.534490097671396,0.864690495157775,0.897056778868906,0.0463285239055586,0.174571561900566,0.639682743847296,0.296707646757529,0.975913410069401,0.327626874048176,13.1471850013349
0.326337274938435,0.986366667781576,0.174036308465068,0.853803763132031,0.0901370162819831,0.14192898644645,0.685776113924984,0.906305837888807,0.618614721488816,0.973378916032002,20.2809911323415
0.73544574918585,0.241728483988375,0.671384301192915,0.373228019888799,0.632253479825392,0.831613557606846,0.629073301243846,0.344634485278426,0.188333699523549,0.500304987304915,13.2543466282304
0.25198790902551,0.252747606312099,0.241222636830346,0.537110526705419,0.0463262272640891,0.680451650796563,0.183080985253463,0.897496336348703,0.473161930561336,0.289257763020987,8.80088698702669
0.810634782959389,0.443406793159295,0.922130878530939,0.403135171719625,0.00710241147482358,0.292011161868463,0.904009704921397,0.839630993744273,0.0270269978854402,0.519943264899762,16.4412755242365
0.185830231100747,0.439696535803307,0.266606109744545,0.445109343259854,0.343295347025454,0.986595233666383,0.162323135687579,0.0141260328269857,0.471745167037413,0.382772611776081,9.77407119324646
0.481999087026808,0.450678354001296,0.257190558420771,0.323661699500787,0.263816042864652,0.818528711986385,0.348858668084456,0.333535726958312,0.121242184453002,0.253628301958933,11.0698725152855
0.302475351677853,0.57153635694914,0.274962316331212,0.0549882764590411,0.84892383540257,0.41835081028248,0.79422876606561,0.0169013417365265,0.166071151654718,0.336151761081105,10.3593318617774
0.0113899323650147,0.576008314633744,0.14856603046613,0.00683235447081559,0.305289190100806,0.504274515785341,0.852016902261418,0.473783780698148,0.934475318979117,0.287941715048612,3.99022987031273
0.737371138235873,0.993700550169149,0.0886365578250579,0.550191591156226,0.788054528829654,0.99731482402359,0.610710095057895,0.722306026313991,0.276290009095401,0.316833567180865,19.2590842130791
0.289636582669252,0.404884842551519,0.71002266921802,0.782969552973045,0.929199896503519,0.380133490166658,0.191000639971113,0.0258365559917494,0.137884800121627,0.210177816266701,17.3300367248034
0.679367128452139,0.304037174513572,0.681924715564103,0.108668412340029,0.455535543955754,0.464442199902712,0.0638708518966732,0.292583850047687,0.397237145201591,0.0985156074395672,10.920181291739
0.917899369708705,0.256391703909354,0.74489105300626,0.262360304655125,0.940277643022192,0.0118512562503692,0.968244851559458,0.483775685421139,0.176389926154257,0.58174389404751,15.7838695161285
0.894585235019816,0.577843005437833,0.450023483356932,0.681397322025475,0.574689671996676,0.911680719096139,0.612706833661698,0.667623934025789,0.334638215213697,0.432493465587612,19.2770714048491
0.845118669058457,0.822519547264678,0.873606289009006,0.0894301228899113,0.241856032573119,0.49308251205205,0.378239369340762,0.177352346754016,0.33590894502958,0.0217865598438742,13.2174191997351
0.86531392318786,0.116557763218078,0.496210886048202,0.230004983309192,0.768023718327289,0.241662210142627,0.329166385421801,0.437392510342736,0.278406757693367,0.898923558625142,8.55854231075975
0.680143950898234,0.965419245177279,0.448354815702968,0.766121575787226,0.940258210511007,0.661856993022807,0.0358919571237387,0.995032816192841,0.100325687346124,0.566048979658179,20.6442112004985
0.54098496528831,0.818457423899895,0.543543826216726,0.259279809719715,0.605708463258508,0.864956733506396,0.0347314078907323,0.770567547942178,0.352562442504,0.424422292137617,13.4521259059188
0.86752391300805,0.0517723641944519,0.392023355092859,0.309137165851224,0.48001765028574,0.293634177719623,0.727350765077246,0.2370051902805,0.807165365854084,0.838739873338197,7.7297854879961
0.00676081353024599,0.631131085481292,0.0865634326093279,0.496881579164621,0.509077567725693,0.130813272933199,0.73373829753458,0.289374010471947,0.00123194255894794,0.149075657862489,12.3293530220071
0.13804961068976,0.353131232865418,0.0172455566975394,0.900129982014217,0.504702623352572,0.177334527759192,0.088086000431349,0.96910557708915,0.712085482830202,0.369158762127431,20.3284528941466
0.520440997211365,0.4836126413391,0.674988979165207,0.582715907036959,0.511343028282594,0.207982250537719,0.0742578397212219,0.358820629855343,0.40118354032775,0.351028364233446,15.3268124700833
0.688655480437133,0.968795007553137,0.352496627567452,0.569427142517973,0.353410451522425,0.675690853194262,0.434494222382664,0.595791484833646,0.628228828224407,0.46416995661896,15.9922432659642
0.624676534818643,0.672238805720638,0.0811791096537325,0.030970210682361,0.224376916704787,0.926135571889145,0.382590644849136,0.601590158092228,0.956327105396503,0.0993838627122771,13.8634605386094
0.186376674144151,0.852526898927178,0.838001529648435,0.539321216880186,0.208715483827683,0.769685477663224,0.404987675930603,0.936235532149727,0.508445305635325,0.739696588306617,11.1781806280228
0.965784450752145,0.00874787406268247,0.368665706917799,0.774178397556343,0.168055200522778,0.780729565485551,0.397538902330571,0.390903996860353,0.395397363555477,0.968233978834058,7.96822075348213
0.662974830405548,0.79944354267778,0.419729102966313,0.459307419010277,0.477610874566625,0.0470414969713989,0.71887340320248,0.701027594669961,0.070753917813011,0.284374574498361,16.6503587609638
0.78190508666027,0.211959501079274,0.639465534742797,0.158261863551629,0.607797295229462,0.0116537152816667,0.932682884142893,0.923102356242738,0.374628717399814,0.182739247377668,8.78902695041048
0.666886160771103,0.832629474306626,0.210593416637414,0.414005697568414,0.301692443737223,0.900821146764984,0.554558335932567,0.746153468207026,0.410405228010007,0.181501128287404,17.4247935391244
0.329854043044582,0.127801942203148,0.65641449686522,0.602970433328992,0.329259679496582,0.279965910892926,0.912940145682762,0.0175478928763298,0.913202098550555,0.281352342870401,10.5017004756956
0.857043177554627,0.367630646184001,0.333517038573864,0.372351055585861,0.121575793745363,0.906714636577925,0.163003517818405,0.690407111004555,0.872279631177029,0.238515985952345,13.05829922514
0.808246027633605,0.597978112194216,0.154120947503047,0.585299377698754,0.564264862696702,0.597324344934273,0.330532106647857,0.625250071199902,0.647534843917828,0.327860230190647,21.1735035929197
0.418954262374657,0.710750818185217,0.407931475762262,0.305130007980654,0.475888879614856,0.734398180557042,0.989353042326251,0.968027465270839,0.35162992690495,0.516466106641215,14.3075251389465
0.261576747117,0.855358365889489,0.774322741379571,0.311999029785394,0.642207037807025,0.106482908387315,0.943627453861671,0.20167906866448,0.622056895080501,0.925974149938201,15.1955637573643
0.0786260850910624,0.85748333061521,0.00827546487755037,0.862164847753515,0.69269511445721,0.42669435833271,0.562334003057874,0.0278138641798435,0.517952093742311,0.681953010773741,19.0835789514933
0.251503142353963,0.458267260915196,0.600820725690765,0.790659631088064,0.0734183506745422,0.889350906454341,0.284499985697796,0.192060549788191,0.597735894750277,0.155639312033458,12.6989501953404
0.195545215438014,0.362681918396308,0.304596400424977,0.623570899158616,0.0987092298685362,0.227386633685647,0.932036693192096,0.935621044816361,0.204980380648044,0.552537545224777,10.2457754506572
0.455966533035032,0.176633499836697,0.518599552688794,0.168447841929376,0.229303957016511,0.304925732152752,0.379743482307471,0.711930090261607,0.721503660716467,0.167465229324872,5.01143892173497
0.322816259302855,0.547793526795645,0.409316947546163,0.193605105670543,0.43760821280014,0.878104794509268,0.418129005333904,0.146184597198429,0.733175392433343,0.422548217564483,9.74484018231405
0.932904045547569,0.471886303851354,0.268484762466626,0.161718241442395,0.0984197489680768,0.0377980799036562,0.304782271921817,0.374894876353185,0.595886676943835,0.93092894203284,13.7894014084332
0.895395515229412,0.873382016055608,0.841733838860349,0.994834135750968,0.0569278055468872,0.484328315706069,0.365882335315897,0.677897603874537,0.65040967209507,0.290447491754416,19.3322775403472
0.547345448878441,0.391898808160773,0.548626425338124,0.112630824584661,0.592147128328715,0.372580321825245,0.964293788411723,0.186433105540097,0.900050832633872,0.347296136745088,10.1659161602072
0.596530323987019,0.780667121471061,0.516234517450499,0.463904151335336,0.284196845321962,0.562594440663837,0.438574242507707,0.179324439768522,0.754693504132958,0.0618490076302199,15.145583246231
0.731446934102906,0.419520821985677,0.574990161595631,0.851288803352809,0.175685926847087,0.512821688668994,0.0551029832696316,0.177189725492427,0.243657983430582,0.358288876562912,16.286973232587
0.254155111558306,0.376819287747335,0.968470540356001,0.170482947297972,0.685639599730642,0.391342465856891,0.00964403501936328,0.838721263184846,0.890040122645451,0.0727676709817647,12.5307473668807
0.0947232961409547,0.187084607125047,0.470623807159863,0.0174848837818682,0.990074249214976,0.604369466100905,0.923953792528239,0.425181761017344,0.439555423902244,0.238460885183527,7.03999827205399
0.695192548608219,0.947417507634363,0.0697055263607077,0.237332284040128,0.0517462599211713,0.484711979395876,0.112797940874658,0.354891322635787,0.606153488765972,0.71544312422989,16.8350598059633
0.522313971194046,0.357875267592695,0.337320356941158,0.861364314533156,0.943246594616968,0.21861184370206,0.991684423990474,0.40228201551416,0.576771264098764,0.637211111289731,19.4675659663629
0.0965223843456531,0.335929791521265,0.28287868953377,0.0753549214162293,0.630889830792064,0.1558500191094,0.880353366928257,0.261389299822363,0.870229611143058,0.452618188330116,7.10329898517858
0.303056364949573,0.389952380068123,0.848682635195712,0.734724758596794,0.320343805085948,0.767206928638557,0.500958070042766,0.110646672106964,0.367518117736913,0.147695204743113,13.2580083013805
0.726516701217395,0.400173035310622,0.741770824124518,0.45588094286059,0.771448654767929,0.67264507377349,0.846504286128679,0.952123363491176,0.334607748159815,0.830739191461061,19.7215265555966
0.246941844524569,0.967174786833854,0.980567208486741,0.77446456807071,0.329260701855938,0.0569319131451035,0.697452361857857,0.673218766849772,0.191115748414564,0.948300323902699,20.9649898434321
0.520818770285886,0.00563380075749797,0.254264069314642,0.201522750361246,0.717613403386812,0.93298894444783,0.812180250839372,0.707422974684141,0.8576175004378,0.379759996519368,7.41018964693829
0.651901311160042,0.43193503293021,0.140637327484004,0.154748786044016,0.255779212167435,0.335196353340334,0.969080233939244,0.147135651704654,0.176718100946564,0.80040310621271,13.6173787921649
0.686237949106432,0.575603639142495,0.451714416139693,0.457649807086599,0.393057852609329,0.641963334903578,0.431918245607968,0.295949728064227,0.289813200079327,0.311517516456432,14.0671293226937
0.118727538995149,0.194343417462507,0.0550418261101101,0.0434080993392058,0.762561517246664,0.224230896500924,0.26995456294854,0.228926884995058,0.897875018626888,0.63315249365595,8.17007859839645
0.340328427343706,0.499682224239149,0.715128934643029,0.251512853952943,0.214164919269775,0.867698159736511,0.620263921008507,0.517590947802549,0.827789703111115,0.952663460036894,10.8268109604604
0.62502226317884,0.476211560768125,0.473069590626534,0.702551066107711,0.824985591421133,0.920690760696468,0.602999605844496,0.213605265648478,0.98918098024772,0.564176885775332,19.580916826846
0.62659883653433,0.260738972868011,0.273355118761155,0.0207465866163249,0.702543118433688,0.336002544578165,0.354935567675842,0.320608350988619,0.365888965401307,0.146894346491176,9.97778473009272
0.042299534902512,0.921403442491173,0.00934494217143975,0.61147614605992,0.986363990462004,0.111602648885828,0.0297972564654884,0.364396684655081,0.669887276056662,0.00923907035245538,17.1259367825693
0.560397270033228,0.108547507344873,0.159544594157381,0.563814717941874,0.945015701452507,0.820413436931654,0.823692389257181,0.294205612338662,0.510251790869574,0.848700078169047,15.8967961882453
0.837464907401582,0.00529607827898489,0.515187007029351,0.287916472714375,0.165628904748156,0.860451204902598,0.274359331064476,0.996999413007172,0.184087458575165,0.859238074826831,3.3226278942492
0.75211269449259,0.709860118504115,0.169625608988485,0.281467638975351,0.0842652144106723,0.543595542559306,0.00887399213595176,0.881782560581756,0.18520715674041,0.836883945585434,15.4299881437128
0.529529826606049,0.42781679621614,0.515911860744448,0.512277500823205,0.599546719249232,0.456501425350202,0.165918333960212,0.702349940245587,0.537667610574902,0.393835039435382,14.8926183536693
0.331824923709926,0.469611317727159,0.82807075484378,0.277616007550996,0.0985591993896661,0.491974457514466,0.565213569105885,0.770870125333516,0.553145378956838,0.246604883867922,9.41035073070872
0.212355066140265,0.292513265109741,0.30414949667271,0.503175987280713,0.507786591655525,0.340471490132732,0.781290926453958,0.916811525802317,0.0392581313008578,0.70684218888796,12.0817233402506
0.0896612291898721,0.418084568907061,0.472366035793062,0.197087143826552,0.934017254257113,0.2272455781296,0.144360175855542,0.369716628540707,0.992974992607016,0.272340350382109,7.33071733576931
0.736694137038825,0.78102431650763,0.98044885904073,0.550858363637435,0.249094034137459,0.801227085944551,0.620432612630639,0.0193013958677886,0.291006816153183,0.692590016800116,20.9950455647594
0.25685490557385,0.499058131244746,0.735547071959718,0.99322224641061,0.263492365196229,0.837531974734164,0.319034471250846,0.395290701043627,0.801774346223514,0.88435150493969,15.7679213815829
0.816580376545102,0.65219326914572,0.468272470978152,0.688844198754254,0.134633325537348,0.523324871557608,0.780723817595449,0.266181859016926,0.776468837116023,0.337388855949368,17.4564573945217
0.766234654413125,0.183713813820787,0.86906858414157,0.32160698932633,0.990993996148695,0.540326322554687,0.50622760260157,0.690736939127263,0.230010059482886,0.334458284623562,14.6956846724975
0.201771221170614,0.865512796180675,0.517189506096111,0.394484812718463,0.102118853969061,0.0311490818930671,0.908448928480141,0.495299498433084,0.606549589570274,0.177803363459605,9.31365966937024
0.837680711140316,0.406875262364483,0.275044800777697,0.91308702130641,0.210647058955079,0.975656715448866,0.803720151261361,0.172256571979322,0.16212227897768,0.719848131462896,19.9992224699585
0.166455930137647,0.374677513813292,0.766876475365571,0.340511951674826,0.353581807658445,0.214416054825861,0.959423546669871,0.374590403953239,0.512724021569063,0.745331932964113,7.65863591544626
0.935763476867174,0.722869857848359,0.775248515600164,0.747317888482315,0.504524154007557,0.653595856077409,0.530182512833314,0.156992627344325,0.996016664196741,0.973195453401002,21.0955751522824
0.795744302867852,0.0278855285206543,0.658106801020472,0.70671883404877,0.883344832780618,0.844516776931592,0.855443482719232,0.975595063757057,0.535519739271961,0.242025444806094,13.5894317273245
0.0262233684831819,0.554772086803515,0.479175939569058,0.904055541824562,0.548039185243668,0.381915224106497,0.201854033442646,0.446413586951423,0.471851635368506,0.6990657068554,12.8556495293976
0.665877617119317,0.214511076038357,0.210652170984692,0.558511264985081,0.808777322016837,0.504948364688304,0.292541724930644,0.568303906491097,0.911076243713283,0.995924214133044,13.7809345431651
0.385314675370537,0.748313898394889,0.677597171086258,0.824602890718869,0.521244000066361,0.896134304091366,0.750664355408089,0.799462675303096,0.678266040905906,0.550447078317042,19.5884991185576
0.573155487788179,0.927290617937057,0.417394841885519,0.357480577742094,0.996533269993154,0.956076584978978,0.216079512661341,0.463622577596368,0.506218266558419,0.170590949983008,18.1486367771881
0.372598321263818,0.443621316096657,0.5929153239338,0.672580049296976,0.657227313764679,0.538756836098329,0.755769185432179,0.969767794471646,0.394931925319818,0.443863311652994,16.0746271638803
0.650626796216384,0.875022627849836,0.141994551090057,0.90130762404327,0.740175114651251,0.11243572950187,0.32858770837276,0.590383964728188,0.527701996156876,0.326447583345335,23.9596254951114
0.049337067652805,0.97581011475432,0.186574769482616,0.727615625068456,0.363353537713027,0.301574609778257,0.222052702964761,0.559138602241673,0.543202990792506,0.393227793135035,12.8108268585929
0.850849113858037,0.347497588104451,0.495898623367748,0.695416447402774,0.666638014993313,0.931287019031888,0.417262788726311,0.137123653929942,0.727356893412619,0.589600407422893,17.5904212839428
